project,table,variable,full_name,label,value_type,description,categories,categories_label
COVID19_Survey,adult_bibbs_phase2,yh_own_rent_c19b2,COVID19_Survey.adult_bibbs_phase2.yh_own_rent_c19b2,96) If you rent who is your landlord?,decimal,,-2|1|2|3|4|5|6|7,"Dont know|Private landlord or letting agency|Housing association, housing co-operative, charitable trust|Local authority, local council|Relative or friend (before you lived here) of a household member|Employer (individual) of a household member|Employer (company) of a household member|Another organisation"
COVID19_Survey,adult_bibbs_phase2,yh_bdroom_c19b2,COVID19_Survey.adult_bibbs_phase2.yh_bdroom_c19b2,97) How many bedrooms are there in your home?,decimal,,,
COVID19_Survey,adult_bibbs_phase2,yh_net_c19b2,COVID19_Survey.adult_bibbs_phase2.yh_net_c19b2,98) Can you access the internet from your home (e.g. broadband / data on phone)?,decimal,,0|1,No|Yes
COVID19_Survey,adult_bibbs_phase2,yh_rpair_c19b2,COVID19_Survey.adult_bibbs_phase2.yh_rpair_c19b2,99) Does your home need any major repairs doing to it right now?,decimal,,0|1,No|Yes
COVID19_Survey,adult_bibbs_phase2,yh_appl_c19b2,COVID19_Survey.adult_bibbs_phase2.yh_appl_c19b2,"100) Are all of your large electrical appliances (e.g. washing machine, fridge) ",decimal,,0|1,No|Yes
COVID19_Survey,adult_bibbs_phase2,yh_damp_c19b2,COVID19_Survey.adult_bibbs_phase2.yh_damp_c19b2,101) Do you have any damp or mould in your home?,decimal,,0|1,No|Yes
COVID19_Survey,adult_bibbs_phase2,yh_vrmin_c19b2,COVID19_Survey.adult_bibbs_phase2.yh_vrmin_c19b2,"102) Do you have trouble with any vermin (mice or other rodents, cockroaches, et",decimal,,0|1,No|Yes
COVID19_Survey,adult_bibbs_phase2,yh_outdr_c19b2,COVID19_Survey.adult_bibbs_phase2.yh_outdr_c19b2,103) Does your home have an outdoor space which you and your family can use?,decimal,,0|1,No|Yes
COVID19_Survey,adult_bibbs_phase2,yh_outdr_prvsh_c19b2,COVID19_Survey.adult_bibbs_phase2.yh_outdr_prvsh_c19b2,104) Is your outdoor space private or shared?,decimal,,1|2,Private|Shared
COVID19_Survey,adult_bibbs_phase2,yh_outdr_type_c19b2,COVID19_Survey.adult_bibbs_phase2.yh_outdr_type_c19b2,105) Is your outdoor space a ...,decimal,,1|2|3|4|5,Yard|Small garden|Medium garden|Large garden|Other
COVID19_Survey,adult_bibbs_phase2,yh_outdr_safe_c19b2,COVID19_Survey.adult_bibbs_phase2.yh_outdr_safe_c19b2,106) Is your outdoor space safe for your children to play in?,decimal,,-2|0|1,Dont know|No|Yes
COVID19_Survey,adult_bibbs_phase2,imddecile,COVID19_Survey.adult_bibbs_phase2.imddecile,IMDdecile,decimal,,,
COVID19_Survey,child_phase1_covid,Cohort,COVID19_Survey.child_phase1_covid.Cohort,Cohort,text,,,
COVID19_Survey,child_phase1_covid,Gender,COVID19_Survey.child_phase1_covid.Gender,Child's gender,decimal,,0|1,Male|Female
COVID19_Survey,child_phase1_covid,age_in_years,COVID19_Survey.child_phase1_covid.age_in_years,Age in years,decimal,,,
COVID19_Survey,child_phase1_covid,ethnicity_mother,COVID19_Survey.child_phase1_covid.ethnicity_mother,Ethnic group (mother),decimal,,1|2|3,White British|Pakistani|Other
COVID19_Survey,child_phase1_covid,ward,COVID19_Survey.child_phase1_covid.ward,Ward as at March 2020,text,,,
COVID19_Survey,child_phase1_covid,imdrank,COVID19_Survey.child_phase1_covid.imdrank,IMD 2019 National Rank (1 = most deprved),decimal,,,
COVID19_Survey,child_phase1_covid,imddecile,COVID19_Survey.child_phase1_covid.imddecile,IMD 2019 National Decile (1 = most deprved),decimal,,,
COVID19_Survey,child_phase1_covid,edcont_ethnic_origin,COVID19_Survey.child_phase1_covid.edcont_ethnic_origin,Child Ethnic Origin Code - From Child Education Record,decimal,,1|10|2|3|4|5|6|7|8|9,Bangladeshi|Other Ethnic Groups|Indian|Pakistani|Chinese/ Other Asian|African|Black Carribbean/ Black Other|Mixed|White British|White Other
COVID19_Survey,child_phase1_covid,edcont_eal,COVID19_Survey.child_phase1_covid.edcont_eal,Whether English is an adittional language,decimal,,1|2|3,No|Unknown|Yes
COVID19_Survey,child_phase1_covid,edcont_fsm,COVID19_Survey.child_phase1_covid.edcont_fsm,Whether child in receipt of freee school meals,decimal,,1|2,No|Yes
COVID19_Survey,child_phase1_covid,edcont_sen,COVID19_Survey.child_phase1_covid.edcont_sen,Special educational needs catagory,decimal,,1|2|3|4|5|6,EHCP|Not SEN|SEN Support|School Action|School Action Plus|Statement
COVID19_Survey,child_phase1_covid,chys_7timesleep,COVID19_Survey.child_phase1_covid.chys_7timesleep,1A) In the last 7 days what time have you n...(please write):,text,,,
COVID19_Survey,child_phase1_covid,chys_7wknp,COVID19_Survey.child_phase1_covid.chys_7wknp,1B) In the last 7 days what time have you n...(please write):,text,,,
COVID19_Survey,child_phase1_covid,chfl_7physactwkdy,COVID19_Survey.child_phase1_covid.chfl_7physactwkdy,2A) On a normal weekday (Monday to Friday) (please tick one),decimal,,1|2|3|4|5,No activity (0 minutes)|Small amount of activity (1 to 30 minutes)|Small to Moderate amount activity (31 to 60 minutes)|Moderate to Large amount of activity (1 to 2 hours)|Large amount of activity (more than 2 hours)
COVID19_Survey,child_phase1_covid,chfl_7physactwknd,COVID19_Survey.child_phase1_covid.chfl_7physactwknd,   2B) On a normal weeken...>,decimal,,1|2|3|4|5,No activity (0 minutes)|Small amount of activity (1 to 30 minutes)|Small to Moderate amount activity (31 to 60 minutes)|Moderate to Large amount of activity (1 to 2 hours)|Large amount of activity (more than 2 hours)
COVID19_Survey,child_phase1_covid,chwy_frmhmlv,COVID19_Survey.child_phase1_covid.chwy_frmhmlv,3A) How many times did you leave your home...lease tick one),decimal,,1|2|3,I stayed at home -> Go to Question 4A|Once a day|More than once a day
COVID19_Survey,child_phase1_covid,chwy_frmhmud_2___1,COVID19_Survey.child_phase1_covid.chwy_frmhmud_2___1,3B) What did you usually do? (Please tic...that apply) (choice=Walk),decimal,,0|1,Unchecked|Checked
COVID19_Survey,child_phase1_covid,chwy_frmhmud_2___2,COVID19_Survey.child_phase1_covid.chwy_frmhmud_2___2,3B) What did you usually do? (Please tic...that apply) (choice=Run/ Jog),decimal,,0|1,Unchecked|Checked
COVID19_Survey,child_phase1_covid,chwy_frmhmud_2___3,COVID19_Survey.child_phase1_covid.chwy_frmhmud_2___3,3B) What did you usually do? (Please tic...that apply) (choice=Scoot/ Ride bike),decimal,,0|1,Unchecked|Checked
COVID19_Survey,child_phase1_covid,chwy_frmhmud_2___4,COVID19_Survey.child_phase1_covid.chwy_frmhmud_2___4,3B) What did you usually do? (Please tic...that apply) (choice=Other (Please spe,decimal,,0|1,Unchecked|Checked
COVID19_Survey,child_phase1_covid,othr,COVID19_Survey.child_phase1_covid.othr,If Other :,text,,,
COVID19_Survey,child_phase1_covid,chwy_frmhmudwr_2,COVID19_Survey.child_phase1_covid.chwy_frmhmudwr_2,3C) Where did you usually go? (Please tick one),decimal,,1|2|3|4,Street|Park|Shops|Other (Please specify)
COVID19_Survey,child_phase1_covid,othr_2,COVID19_Survey.child_phase1_covid.othr_2,If Other :,text,,,
COVID19_Survey,child_phase1_covid,chwy_frmhmudwn,COVID19_Survey.child_phase1_covid.chwy_frmhmudwn,3D) How long did you go for? (Please tick one),decimal,,1|2|3,Less than 30 minutes|31 to 60 minutes|More than 60 minutes
COVID19_Survey,child_phase1_covid,chtss_7timesitly,COVID19_Survey.child_phase1_covid.chtss_7timesitly,"4A) In the last 7 days, on a normal day, ho...lease tick one)",decimal,,1|2|3|4|5,I spent almost none of my free time sitting or lying down|I spent little time sitting during my free time or lying down|I spent about half of my free time sitting or lying down|I spent a lot of time sitting during my free time or lying down|I spent almost all of my free time sitting or lying down
COVID19_Survey,child_phase1_covid,chtss_7timesitlyacttv,COVID19_Survey.child_phase1_covid.chtss_7timesitlyacttv,Watching TV but NOT time spent playing video games,decimal,,1|2|3|4|5,No time|1 hour or less|1-2 hours|3-4 hours|4+ hours
COVID19_Survey,child_phase1_covid,chtss_7timesitlyactvg,COVID19_Survey.child_phase1_covid.chtss_7timesitlyactvg,Playing video games on a game console (e.g....et or computer.,decimal,,1|2|3|4|5,No time|1 hour or less|1-2 hours|3-4 hours|4+ hours
COVID19_Survey,child_phase1_covid,chtss_7timesitlyactcom,COVID19_Survey.child_phase1_covid.chtss_7timesitlyactcom,Using computers/tablets for social activity...orschool work.,decimal,,1|2|3|4|5,No time|1 hour or less|1-2 hours|3-4 hours|4+ hours
COVID19_Survey,child_phase1_covid,chtss_7timesitlyactmb,COVID19_Survey.child_phase1_covid.chtss_7timesitlyactmb,"Using your mobile phone to talk, text, or s...playing games.",decimal,,1|2|3|4|5,No time|1 hour or less|1-2 hours|3-4 hours|4+ hours
COVID19_Survey,child_phase1_covid,chtss_7timesitlyactschw,COVID19_Survey.child_phase1_covid.chtss_7timesitlyactschw,"Doing school work in books or on a computer...ng, topic work)",decimal,,1|2|3|4|5,No time|1 hour or less|1-2 hours|3-4 hours|4+ hours
COVID19_Survey,child_phase1_covid,chsch_stlgo,COVID19_Survey.child_phase1_covid.chsch_stlgo,5A) Do you still go to school? (Please tick one),decimal,,0|1,No|Yes
COVID19_Survey,child_phase1_covid,chschl_ftctucom,COVID19_Survey.child_phase1_covid.chschl_ftctucom,"Do you have a computer, laptop or tablet wh...do school work?",decimal,,1|2|3,All of the time|Some of the time|I dont have this
COVID19_Survey,child_phase1_covid,chschl_ftctuthng,COVID19_Survey.child_phase1_covid.chschl_ftctuthng,Do you have all the things you need to do your school work?,decimal,,1|2|3,All of the time|Some of the time|I dont have this
COVID19_Survey,child_phase1_covid,chschl_ftctuntrnt,COVID19_Survey.child_phase1_covid.chschl_ftctuntrnt,Can you go on the internet?,decimal,,1|2|3,All of the time|Some of the time|I dont have this
COVID19_Survey,child_phase1_covid,chschl_ftctutchr,COVID19_Survey.child_phase1_covid.chschl_ftctutchr,Do you get to talk with your teacher or som...rom the school?,decimal,,1|2|3,All of the time|Some of the time|I dont have this
COVID19_Survey,child_phase1_covid,chschl_ftctuhmwrk,COVID19_Survey.child_phase1_covid.chschl_ftctuhmwrk,Is the school giving you things to do when you are at home?,decimal,,1|2|3,All of the time|Some of the time|I dont have this
COVID19_Survey,child_phase1_covid,chschl_ftctuinfo,COVID19_Survey.child_phase1_covid.chschl_ftctuinfo,Do you know where to get information on how...l work at home?,decimal,,1|2|3,All of the time|Some of the time|I dont have this
COVID19_Survey,child_phase1_covid,chschl_ftctustatnry,COVID19_Survey.child_phase1_covid.chschl_ftctustatnry,Do you have pens and paper to do your school work?,decimal,,1|2|3,All of the time|Some of the time|I dont have this
COVID19_Survey,child_phase1_covid,chschl_ftctubksrd,COVID19_Survey.child_phase1_covid.chschl_ftctubksrd,Do you have books to read?,decimal,,1|2|3,All of the time|Some of the time|I dont have this
COVID19_Survey,child_phase1_covid,chschl_ftctuactvts,COVID19_Survey.child_phase1_covid.chschl_ftctuactvts,Are you doing activities that help you learn?,decimal,,1|2|3,All of the time|Some of the time|I dont have this
COVID19_Survey,child_phase1_covid,chsch_wrkspc,COVID19_Survey.child_phase1_covid.chsch_wrkspc,5C) Do you have space in your house where y...ur school work?,decimal,,0|1,No -> Go to Question 5F|Yes
COVID19_Survey,child_phase1_covid,chhs_wrmcoft,COVID19_Survey.child_phase1_covid.chhs_wrmcoft,5D) Is it warm and comfortable?,decimal,,0|1,No|Yes
COVID19_Survey,child_phase1_covid,chhs_quite,COVID19_Survey.child_phase1_covid.chhs_quite,5E) Is it quiet?,decimal,,0|1,No|Yes
COVID19_Survey,child_phase1_covid,chhs_hrdnxt,COVID19_Survey.child_phase1_covid.chhs_hrdnxt,5F) When I find something really hard I can...hat to do next?,decimal,,1|2|3,Never|Some of the time|All of the time
COVID19_Survey,child_phase1_covid,chsch_hlphm___1,COVID19_Survey.child_phase1_covid.chsch_hlphm___1,5G) What do you do when you need help with...er if you like. (choice=I ask my te,decimal,,0|1,Unchecked|Checked
COVID19_Survey,child_phase1_covid,chsch_hlphm___2,COVID19_Survey.child_phase1_covid.chsch_hlphm___2,5G) What do you do when you need help with...er if you like. (choice=I ask my pa,decimal,,0|1,Unchecked|Checked
COVID19_Survey,child_phase1_covid,chsch_hlphm___3,COVID19_Survey.child_phase1_covid.chsch_hlphm___3,5G) What do you do when you need help with...er if you like. (choice=I ask my tu,decimal,,0|1,Unchecked|Checked
COVID19_Survey,child_phase1_covid,chsch_hlphm___4,COVID19_Survey.child_phase1_covid.chsch_hlphm___4,5G) What do you do when you need help with...er if you like. (choice=I look on t,decimal,,0|1,Unchecked|Checked
COVID19_Survey,child_phase1_covid,chsch_hlphm___5,COVID19_Survey.child_phase1_covid.chsch_hlphm___5,5G) What do you do when you need help with...er if you like. (choice=I look in b,decimal,,0|1,Unchecked|Checked
COVID19_Survey,child_phase1_covid,chsch_hlphm___6,COVID19_Survey.child_phase1_covid.chsch_hlphm___6,5G) What do you do when you need help with...er if you like. (choice=I phone som,decimal,,0|1,Unchecked|Checked
COVID19_Survey,child_phase1_covid,chsch_wrkhrs,COVID19_Survey.child_phase1_covid.chsch_wrkhrs,"5H) If you are doing school work at home, h...ease tick one)",decimal,,1|2|3|4|5,None|1-2 hours|3-4 hours|5-6 hours|7+ hours
COVID19_Survey,child_phase1_covid,chftnhppn_sd,COVID19_Survey.child_phase1_covid.chftnhppn_sd,I feel sad or empty,decimal,,1|2|3|4,Never|Sometimes|Often|Always
COVID19_Survey,child_phase1_covid,chftnhppn_prl,COVID19_Survey.child_phase1_covid.chftnhppn_prl,I worry when I think I have done poorly at something,decimal,,1|2|3|4,Never|Sometimes|Often|Always
COVID19_Survey,child_phase1_covid,chftnhppn_afr,COVID19_Survey.child_phase1_covid.chftnhppn_afr,I would feel afraid of being on my own at home,decimal,,1|2|3|4,Never|Sometimes|Often|Always
COVID19_Survey,child_phase1_covid,chftnhppn_fun,COVID19_Survey.child_phase1_covid.chftnhppn_fun,Nothing is much fun anymore,decimal,,1|2|3|4,Never|Sometimes|Often|Always
COVID19_Survey,child_phase1_covid,chftnhppn_fam,COVID19_Survey.child_phase1_covid.chftnhppn_fam,I worry that something awful will  happen t...ne in my family,decimal,,1|2|3|4,Never|Sometimes|Often|Always
COVID19_Survey,child_phase1_covid,chftnhppn_crwd,COVID19_Survey.child_phase1_covid.chftnhppn_crwd,I am afraid of being in crowded places (lik...sy playgrounds),decimal,,1|2|3|4,Never|Sometimes|Often|Always
COVID19_Survey,child_phase1_covid,chftnhppn_othr,COVID19_Survey.child_phase1_covid.chftnhppn_othr,I worry what other people think of me,decimal,,1|2|3|4,Never|Sometimes|Often|Always
COVID19_Survey,child_phase1_covid,chftnhppn_tbslp,COVID19_Survey.child_phase1_covid.chftnhppn_tbslp,I have trouble sleeping,decimal,,1|2|3|4,Never|Sometimes|Often|Always
COVID19_Survey,child_phase1_covid,chftnhppn_scdslp,COVID19_Survey.child_phase1_covid.chftnhppn_scdslp,I feel scared if I have to sleep on my own,decimal,,1|2|3|4,Never|Sometimes|Often|Always
COVID19_Survey,child_phase1_covid,chftnhppn_aptt,COVID19_Survey.child_phase1_covid.chftnhppn_aptt,I have problems with appetite,decimal,,1|2|3|4,Never|Sometimes|Often|Always
COVID19_Survey,child_phase1_covid,chftnhppn_dzzy,COVID19_Survey.child_phase1_covid.chftnhppn_dzzy,I suddenly become dizzy or faint when there...reason for this,decimal,,1|2|3|4,Never|Sometimes|Often|Always
COVID19_Survey,child_phase1_covid,chftnhppn_ovr,COVID19_Survey.child_phase1_covid.chftnhppn_ovr,I have to do some things over and over agai...certain order),decimal,,1|2|3|4,Never|Sometimes|Often|Always
COVID19_Survey,child_phase1_covid,chftnhppn_nrgy,COVID19_Survey.child_phase1_covid.chftnhppn_nrgy,I have no energy for things,decimal,,1|2|3|4,Never|Sometimes|Often|Always
COVID19_Survey,child_phase1_covid,chftnhppn_trmbl,COVID19_Survey.child_phase1_covid.chftnhppn_trmbl,I suddenly start to tremble or shake when t...reason for this,decimal,,1|2|3|4,Never|Sometimes|Often|Always
COVID19_Survey,child_phase1_covid,chftnhppn_thnk,COVID19_Survey.child_phase1_covid.chftnhppn_thnk,I cannot think clearly,decimal,,1|2|3|4,Never|Sometimes|Often|Always
COVID19_Survey,child_phase1_covid,chftnhppn_wrthls,COVID19_Survey.child_phase1_covid.chftnhppn_wrthls,I feel worthless,decimal,,1|2|3|4,Never|Sometimes|Often|Always
COVID19_Survey,child_phase1_covid,chftnhppn1_spclthgts,COVID19_Survey.child_phase1_covid.chftnhppn1_spclthgts,I have to think of special thoughts (like n...from happening,decimal,,1|2|3|4,Never|Sometimes|Often|Always
COVID19_Survey,child_phase1_covid,chftnhppn1_dth,COVID19_Survey.child_phase1_covid.chftnhppn1_dth,I think about death,decimal,,1|2|3|4,Never|Sometimes|Often|Always
COVID19_Survey,child_phase1_covid,chftnhppn1_mv,COVID19_Survey.child_phase1_covid.chftnhppn1_mv,I feel like I dont want to move,decimal,,1|2|3|4,Never|Sometimes|Often|Always
COVID19_Survey,child_phase1_covid,chftnhppn1_scrd,COVID19_Survey.child_phase1_covid.chftnhppn1_scrd,I worry that I will suddenly get a scared f...to be afraid of,decimal,,1|2|3|4,Never|Sometimes|Often|Always
COVID19_Survey,child_phase1_covid,chftnhppn1_trd,COVID19_Survey.child_phase1_covid.chftnhppn1_trd,I am tired a lot,decimal,,1|2|3|4,Never|Sometimes|Often|Always
COVID19_Survey,child_phase1_covid,chftnhppn1_afrd,COVID19_Survey.child_phase1_covid.chftnhppn1_afrd,I feel afraid that I will make a fool of my...front of people,decimal,,1|2|3|4,Never|Sometimes|Often|Always
COVID19_Survey,child_phase1_covid,chftnhppn1_bdthng,COVID19_Survey.child_phase1_covid.chftnhppn1_bdthng,I have to do some things in just the right...from happening,decimal,,1|2|3|4,Never|Sometimes|Often|Always
COVID19_Survey,child_phase1_covid,chftnhppn1_rstlss,COVID19_Survey.child_phase1_covid.chftnhppn1_rstlss,I feel restless,decimal,,1|2|3|4,Never|Sometimes|Often|Always
COVID19_Survey,child_phase1_covid,chftnhppn1_hppn,COVID19_Survey.child_phase1_covid.chftnhppn1_hppn,I worry that something bad will happen to me,decimal,,1|2|3|4,Never|Sometimes|Often|Always
COVID19_Survey,child_phase1_covid,chch_lftout,COVID19_Survey.child_phase1_covid.chch_lftout,6B) How often do you feel left out of thing...lease tick one),decimal,,1|2|3,Never|Some of the time|All of the time
COVID19_Survey,child_phase1_covid,chch_hppy,COVID19_Survey.child_phase1_covid.chch_hppy,6C) How often do you feel happy? (Please tick one),decimal,,1|2|3,Never|Some of the time|All of the time
COVID19_Survey,child_phase1_covid,chch_sad,COVID19_Survey.child_phase1_covid.chch_sad,6D) How often do you feel sad? (Please tick one),decimal,,1|2|3,Never|Some of the time|All of the time
COVID19_Survey,child_phase1_covid,chch_frnds,COVID19_Survey.child_phase1_covid.chch_frnds,7A) How many friends do you have? (Please tick one),decimal,,1|2|3,Not many|Some|Lots
COVID19_Survey,child_phase1_covid,chch_bstfrnds,COVID19_Survey.child_phase1_covid.chch_bstfrnds,7B) Do you have any best friends?,decimal,,0|1,No|Yes
COVID19_Survey,child_phase1_covid,chch_mssfrnds,COVID19_Survey.child_phase1_covid.chch_mssfrnds,"7C) Since schools closed, how much do you m...lease tick one)",decimal,,1|2|3,I dont miss it|I miss it a bit|I miss it a lot
COVID19_Survey,child_phase1_covid,chch_mnothrs,COVID19_Survey.child_phase1_covid.chch_mnothrs,7D) How often are you mean to others at hom...lease tick one),decimal,,1|2|3,Never|Some of the time|All of the time
COVID19_Survey,child_phase1_covid,chwk_2cybrblyng,COVID19_Survey.child_phase1_covid.chwk_2cybrblyng,7E) In the past two weeks how often have yo...lease tick one),decimal,,1|2|3|4,I have not cyberbullied another person|About once a week|2 or 3 times a week|Several times a week
COVID19_Survey,child_phase1_covid,choftnhppn_bly,COVID19_Survey.child_phase1_covid.choftnhppn_bly,7F) How often do other children bully you? (Please tick one),decimal,,1|2|3,Never|Some of the time|All of the time
COVID19_Survey,child_phase1_covid,chwk_2cybrblyngu,COVID19_Survey.child_phase1_covid.chwk_2cybrblyngu,7G) In the past two weeks how often have yo...lease tick one),decimal,,1|2|3|4,I have not been cyberbullied by another person|About once a week|2 or 3 times a week|Several times a week
COVID19_Survey,child_phase1_covid,chfm_fun,COVID19_Survey.child_phase1_covid.chfm_fun,8A) My family and the people I live with: H...lease tick one),decimal,,1|2|3,Never|Some of the time|All of the time
COVID19_Survey,child_phase1_covid,chfm_gtalong,COVID19_Survey.child_phase1_covid.chfm_gtalong,8B) How often does your family get along we...lease tick one),decimal,,1|2|3,Never|Some of the time|All of the time
COVID19_Survey,child_phase1_covid,chfm_siblngs,COVID19_Survey.child_phase1_covid.chfm_siblngs,8C) How often do you get along with your br...lease tick one),decimal,,1|2|3|4,Never|Some of the time|All of the time|I dont have brothers or sister or live with other children
COVID19_Survey,child_phase1_covid,chwd_dudo___1,COVID19_Survey.child_phase1_covid.chwd_dudo___1,9A) What do you do if you are worried about...er if you like. (choice=I keep it,decimal,,0|1,Unchecked|Checked
COVID19_Survey,child_phase1_covid,chwd_dudo___2,COVID19_Survey.child_phase1_covid.chwd_dudo___2,9A) What do you do if you are worried about...er if you like. (choice=I tell a f,decimal,,0|1,Unchecked|Checked
